机构名称,聚类结果,领域数量,投资次数,投资总额,所投公司存活时间,所投公司创业人数,所投公司管理层毕业于世界500强大学占比,所投公司在一线城市占比,所投公司在二线城市占比,金融占比,旅游占比,硬件占比,汽车交通占比,企业服务占比,本地生活占比,电子商务占比,教育占比,广告营销占比,游戏占比,文化娱乐体育占比,医疗健康占比,房产服务占比,SNS社交网络占比,移动互联网占比,工具软件占比,未知领域占比
时尚传媒,10,0.375,0.0267639902676399,0.0010531720688064026,0.0867943937250868,0.2,0.18181818181818182,0.6363636363636364,0.0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0
Accel Partners,6,0.75,0.1897810218978102,0.1802639735910827,0.1825699053421826,0.007692307692307693,0.02564102564102564,0.02564102564102564,0.0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
Piton Capital,8,0.125,0.009732360097323601,0.004017352316838467,0.32355021216407354,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Expansion Venture Capital,4,0.1875,0.012165450121654502,0.0025891386374564287,0.13663366336633664,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
二三四五投资基金/2345网络,5,0.1875,0.0072992700729927005,6.470083680370895E-4,0.024045261669024046,0.13333333333333333,0.0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
MFund魔量基金,3,0.1875,0.009732360097323601,0.0038371759582793738,0.040311173974540315,0.1,0.0,0.75,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
普华资本,0,0.3125,0.012165450121654502,0.0021566945601236317,0.17652050919377654,0.24,0.2,0.6,0.4,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0
五岳天下资本,6,0.75,0.058394160583941604,0.018314303258053687,0.05799151343705799,0.20833333333333334,0.4583333333333333,0.7083333333333334,0.041666666666666664,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0
清科创投,6,0.875,0.09002433090024331,0.030789371153941196,0.09243472609809243,0.24864864864864863,0.35135135135135137,0.8378378378378378,0.02702702702702703,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
嘉御基金/维新力特,1,0.375,0.014598540145985401,0.01635692478301696,0.260961810466761,0.23333333333333334,0.3333333333333333,0.8333333333333334,0.0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
明家科技,12,0.0625,0.004866180048661801,0.006507591411851307,0.1845827439886846,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
联想乐基金,14,0.5,0.04866180048661801,0.005122565603542378,0.1028995756718529,0.25,0.2,0.7,0.0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0
日本乐天Rakuten,3,0.1875,0.009732360097323601,0.18140577572923924,0.730905233380481,0.05,0.25,0.25,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
OurCrowd,9,0.3125,0.0170316301703163,0.008045615960957236,0.22004445342493434,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
The Social+Capital Partnership,2,0.3125,0.0340632603406326,0.014166020331904058,0.14972721761972116,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
戈壁投资,6,1.0,0.1922141119221411,0.02624766268891855,0.08363024367536212,0.3012658227848101,0.379746835443038,0.7721518987341772,0.11392405063291139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
DFJ/德丰杰中国,6,0.875,0.07785888077858881,0.027937499703044082,0.13830445544554457,0.25625,0.21875,0.9375,0.0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
White Star Capital,10,0.125,0.004866180048661801,7.618090319338131E-4,0.23762376237623764,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ROTH Capital Partners,12,0.0625,0.004866180048661801,9.879710882891638E-4,0.31824611032531824,0.2,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mohr Davidow Ventures,11,0.25,0.024330900243309004,0.00988084452727636,0.3063649222065064,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
纽信创投Newsion Venture,14,0.5625,0.031630170316301706,0.003688572826663166,0.060711565662060714,0.23076923076923075,0.3076923076923077,0.8461538461538461,0.0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0
吴通通讯,2,0.125,0.004866180048661801,0.03563234490639044,0.5813295615275813,0.1,0.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Jump Capital,11,0.25,0.012165450121654502,0.00416614314338804,0.20622347949080624,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
Laconia Ventures,2,0.125,0.004866180048661801,3.898319655598809E-4,0.13366336633663367,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
热酷游戏,5,0.125,0.009732360097323601,3.2819265045359614E-4,0.027581329561527583,0.15,0.25,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
梧桐树资本,3,0.1875,0.0072992700729927005,0.0016505983633626916,0.14285714285714285,0.2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Rock Health,12,0.0625,0.009732360097323601,5.287034036728156E-4,0.12942008486562942,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
海航旅游-海航,12,0.125,0.004866180048661801,0.02723183205605149,0.1082036775106082,0.4,0.5,1.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JPMorgan摩根大通,11,0.125,0.0072992700729927005,0.005991310615729467,0.173974540311174,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
凯撒股份,5,0.125,0.004866180048661801,0.032913034374060644,0.19731258840169733,0.3,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
前程无忧,9,0.125,0.0072992700729927005,0.006470083680370896,0.3507779349363508,0.26666666666666666,0.6666666666666666,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
晨兴创投MorningSide,6,0.9375,0.2895377128953771,0.11305454689094822,0.10658124635993012,0.25882352941176473,0.3277310924369748,0.8319327731092437,0.09243697478991597,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
Karlin Ventures,4,0.125,0.004866180048661801,3.8770638233149587E-4,0.0785007072135785,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Warner Bros.华纳兄弟,5,0.0625,0.004866180048661801,0.001249842943016412,0.7446958981612447,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Almaz Capital,2,0.25,0.009732360097323601,0.0010613745627202865,0.08168316831683169,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
高通Qualcomm Ventures,6,0.75,0.13381995133819952,0.41983923406126417,0.21146971840041148,0.12,0.12727272727272726,0.3090909090909091,0.07272727272727272,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
杭州江畔投资管理有限公司,12,0.0625,0.004866180048661801,1.1252319444123296E-4,0.01272984441301273,0.2,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
天舟文化,5,0.125,0.004866180048661801,0.024455040925227964,0.10183875530410184,0.2,0.0,0.5,0.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
创业邦天使基金,9,0.3125,0.0170316301703163,2.484887210577228E-4,0.04122044857546979,0.08571428571428572,0.14285714285714285,0.7142857142857143,0.14285714285714285,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
EPIC Ventures,2,0.125,0.009732360097323601,0.004983500750567027,0.24823196605374825,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
New Leaf Venture Partners,2,0.125,0.0072992700729927005,0.010276486420357165,0.33097595473833097,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Monashees Capital,0,0.1875,0.0072992700729927005,5.951633061982914E-4,0.23055162659123057,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Matrix Partners经纬海外,6,0.6875,0.06082725060827251,0.023664802851956976,0.16243281471004245,0.016,0.0,0.08,0.0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0
粤商创投,5,0.125,0.004866180048661801,2.588033472148358E-4,0.07213578500707214,0.2,0.0,0.5,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Time Warner Investments,2,0.0625,0.0072992700729927005,9.522612899172663E-4,0.20084865629420087,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Industry Ventures,11,0.3125,0.014598540145985401,0.01255794576078395,0.2927864214992928,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Partech Ventures,1,0.5,0.029197080291970802,0.00990708743228457,0.14957567185289958,0.016666666666666666,0.0,0.0,0.0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0
Rakuten Ventures,4,0.25,0.0170316301703163,0.04481182920135669,0.16791270963831076,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Mayfield Fund,1,0.5625,0.043795620437956206,0.018799224965116698,0.2187647336162188,0.06666666666666667,0.1111111111111111,0.1111111111111111,0.0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
东方华盖创投,9,0.375,0.019464720194647202,0.0019879097684617824,0.06471004243281471,0.175,0.125,1.0,0.0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
Universal Music Group,10,0.1875,0.0072992700729927005,0.0010245798532153181,0.28288543140028294,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
百度,6,0.875,0.1435523114355231,0.1715228134484547,0.2383429626255604,0.19661016949152543,0.1864406779661017,0.8305084745762712,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
Fuel Capital,11,0.25,0.019464720194647202,0.004169118959919032,0.06948373408769448,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
蚂蚁金服-阿里巴巴,9,0.125,0.019464720194647202,0.07052097713605442,0.18935643564356436,0.3,0.125,0.625,0.125,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BlackRock,11,0.375,0.029197080291970802,0.08530107233312732,0.3207213578500707,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
DCM海外,6,0.6875,0.046228710462287104,0.03524661961413416,0.13466835405345046,0.021052631578947368,0.0,0.0,0.0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0
常春藤资本Ivy Capital,14,0.3125,0.0170316301703163,0.005513166743283623,0.18306728632046881,0.2,0.14285714285714285,0.7142857142857143,0.14285714285714285,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
蓝驰创投,6,0.75,0.13138686131386862,0.046020881736233525,0.06042747131856043,0.2518518518518519,0.3888888888888889,0.9629629629629629,0.018518518518518517,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0
Pitango Venture Capital,10,0.4375,0.0170316301703163,0.008502899767886258,0.20428369367549,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0
LionRock Capital (Hong Kong),10,0.125,0.004866180048661801,3.6453752504645354E-4,0.08274398868458274,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
万嘉娱乐工场,10,0.1875,0.009732360097323601,0.0013409014004246928,0.09865629420084866,0.3,0.25,0.75,0.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Foundation Capital,0,0.375,0.029197080291970802,0.009993783849912978,0.14992927864214994,0.016666666666666666,0.0,0.08333333333333333,0.0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
Resolute.vc,2,0.125,0.0072992700729927005,3.579482170215813E-4,0.11598302687411598,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Dawn Capital,9,0.25,0.012165450121654502,0.0036576380125727705,0.1816124469589816,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Lumia Capital,0,0.25,0.009732360097323601,0.00391234850495116,0.16654879773691655,0.05,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Times Internet,4,0.125,0.004866180048661801,0.006906999992066759,0.20792079207920794,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Cyberagent Ventures（国外投资）,8,0.1875,0.009732360097323601,5.4262946175552E-4,-1.0364214992927865,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Freestyle Capital,2,0.1875,0.009732360097323601,8.014865856803659E-4,0.09547383309759548,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
August Capital,7,0.5,0.031630170316301706,0.04563513844159766,0.20596235447720598,0.0,0.0,0.0,0.0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0
Silver Creek ventures,2,0.125,0.004866180048661801,0.0011506490586500303,0.4476661951909477,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Lightbox Ventures,8,0.25,0.012165450121654502,0.004523241127107015,0.15360678925035362,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Kima Ventures,1,0.5625,0.031630170316301706,0.0019709399707033178,0.11881188118811882,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0
Initial Capital,9,0.1875,0.009732360097323601,0.0017094671386204817,0.03925035360678925,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
崇德投资,12,0.1875,0.021897810218978103,0.01196944414026726,0.14992927864214994,0.24444444444444446,0.6666666666666666,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
American Express,11,0.125,0.012165450121654502,0.00483867767939211,0.23253182461103253,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Flybridge Capital Partners,11,0.125,0.009732360097323601,0.0027020414101402435,0.18776520509193778,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
顺网科技,5,0.1875,0.012165450121654502,0.01822125595318366,0.46082036775106083,0.04,0.0,0.4,0.6,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Arch Venture Partners,12,0.0625,0.004866180048661801,0.005713567739503598,0.05304101838755304,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
好望角投资,14,0.375,0.031630170316301706,0.006426324660316667,0.1938853225981939,0.13846153846153847,0.3076923076923077,0.9230769230769231,0.07692307692307693,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
青松基金,6,0.625,0.10462287104622871,0.004889574452009754,0.054866616229729284,0.22790697674418606,0.23255813953488372,0.8372093023255814,0.11627906976744186,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0
nordic venture partners,9,0.125,0.004866180048661801,2.698073654765588E-4,0.08062234794908063,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Promus Ventures,2,0.3125,0.014598540145985401,0.0023525955260697102,0.09759547383309759,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
Meritech Capital Partners,2,0.125,0.0170316301703163,0.010045034023508526,0.29157405536472014,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Acadia Woods Partners,11,0.1875,0.0072992700729927005,0.003987594151528552,0.3366336633663366,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
起点创业营,6,0.6875,0.038929440389294405,0.0016601043853357216,0.10263437057991513,0.25,0.25,0.8125,0.0625,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0
Axon Partners Group,2,0.125,0.0072992700729927005,8.689384270495055E-4,0.14002828854314003,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pinterest,11,0.1875,0.0072992700729927005,1.6878479166184944E-4,0.05799151343705799,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
General Electric,2,0.1875,0.009732360097323601,0.0038018226708951973,0.21534653465346534,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AME Cloud Ventures,11,0.4375,0.0413625304136253,0.012246048219239995,0.1310425160163075,0.011764705882352941,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0
Start Fund,10,0.125,0.004866180048661801,7.070540077635703E-5,0.03182461103253183,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
狮享家新媒体基金,4,0.125,0.012165450121654502,8.626778240494528E-4,0.08062234794908063,0.2,0.0,0.6,0.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
新浪微博/新浪,6,0.8125,0.12165450121654502,0.06780840955615151,0.09666195190947667,0.21600000000000003,0.32,0.94,0.06,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0
山水文化,5,0.0625,0.0072992700729927005,0.1385910678201186,0.1753889674681754,0.13333333333333333,0.0,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
银泰资本Ventech,14,0.625,0.05596107055961071,0.02510272054100456,0.15220466145993483,0.33043478260869563,0.43478260869565216,0.9130434782608695,0.0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0
中泽嘉盟,13,0.125,0.004866180048661801,5.813698379463704E-4,0.173974540311174,0.2,0.5,1.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
德同资本,6,0.6875,0.0827250608272506,0.027295820370989095,0.13091771362010152,0.2235294117647059,0.20588235294117646,0.7941176470588235,0.20588235294117646,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0
博叡创投,3,0.125,0.0072992700729927005,6.563853009071923E-4,0.1471004243281471,0.06666666666666667,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
General Atlantic泛大西洋投资,13,0.375,0.0170316301703163,0.058957590133978194,0.3491614467569206,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
Allegis Capital,4,0.125,0.0072992700729927005,0.00323513768582964,0.22347949080622348,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Uniseed Ventures,12,0.125,0.004866180048661801,0.0013688756042560704,0.1166902404526167,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
TenOneTen Ventures,11,0.125,0.0072992700729927005,4.612515623036759E-4,0.08486562942008487,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
IDInvest Partners,9,0.25,0.012165450121654502,0.0034606406554459858,0.26732673267326734,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
德福资本GL Captal,12,0.0625,0.004866180048661801,0.0028939840378340706,0.6407355021216408,0.1,0.5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Alven Capital,8,0.375,0.0340632603406326,0.005280392373930128,0.1885229339260457,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0
芳晟股权投资基金,2,0.3125,0.0267639902676399,0.016386146431490743,0.22296515365822298,0.2909090909090909,0.2727272727272727,0.8181818181818182,0.09090909090909091,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
中关村发展集团,12,0.125,0.004866180048661801,0.0010314626157113022,0.3882602545968883,0.2,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
伟高达创投Vickers Capital,13,0.3125,0.021897810218978103,0.005095838000429446,0.15983026874115983,0.15555555555555556,0.4444444444444444,0.7777777777777778,0.0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
KTB投资集团,13,0.375,0.019464720194647202,0.010359809283224927,0.19253889674681754,0.2,0.5,0.5,0.125,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0
源码资本,7,0.5625,0.11435523114355231,0.04629968017379259,0.05940594059405941,0.21702127659574466,0.19148936170212766,0.8723404255319149,0.0851063829787234,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0
麦顿投资,3,0.375,0.029197080291970802,0.018004905419274245,0.12517680339462517,0.2,0.16666666666666666,1.0,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0
新鼎明影视投资,10,0.125,0.004866180048661801,7.501546296082198E-5,0.15912305516265912,0.1,0.0,0.5,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Founder Collective,8,0.3125,0.021897810218978103,0.0020697512500844643,0.10891089108910892,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
Media Ventures,2,0.125,0.004866180048661801,0.006928909195717754,0.19094766619519096,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
惠普,2,0.0625,0.012165450121654502,0.33030912547325336,0.3564356435643565,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zynga,5,0.0625,0.004866180048661801,0.06278647407052054,0.36704384724186706,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HAXLR8R,10,0.0625,0.019464720194647202,2.642122434022972E-4,0.03500707213578501,0.2,0.25,0.5,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
乐搏资本,6,0.5625,0.0413625304136253,0.0012546452275628264,0.06065396455611948,0.32941176470588235,0.35294117647058826,0.8823529411764706,0.058823529411764705,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0
泰亚股份,5,0.125,0.004866180048661801,0.16878479166184945,0.3606789250353607,0.1,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
奥维通信,5,0.0625,0.004866180048661801,0.028937214837137078,0.28854314002828857,0.4,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Norwest Venture Partners,1,0.6875,0.058394160583941604,0.03519002241781765,0.20014144271570014,0.008333333333333333,0.0,0.041666666666666664,0.0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
翰潭投资,9,0.1875,0.0072992700729927005,5.626159722061648E-5,0.005657708628005658,0.2,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
艾瑞咨询集团,0,0.125,0.004866180048661801,6.751391666473978E-4,0.055162659123055166,0.5,0.5,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Charles River Ventures,8,0.3125,0.0170316301703163,0.007617098380494467,0.11335623358254193,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
雅虎/Yahoo,14,0.4375,0.029197080291970802,0.1974203853971658,0.25777934936350777,0.0,0.0,0.0,0.08333333333333333,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0
太冠资本,14,0.375,0.0340632603406326,0.002972059193990407,0.0578904829258436,0.2571428571428572,0.35714285714285715,0.9285714285714286,0.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0
Jungle Ventures,9,0.1875,0.0072992700729927005,5.515179970770834E-4,0.17821782178217824,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Trident Capital,2,0.1875,0.012165450121654502,0.007933810282724094,0.43451202263083455,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Iris Capital,11,0.1875,0.014598540145985401,0.0027893320283826593,0.2454031117397454,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
LinkedIn,0,0.3125,0.0170316301703163,0.18028107226876347,0.23398666397251972,0.0,0.0,0.14285714285714285,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
凯兴资本,9,0.125,0.0072992700729927005,0.0017675888848992048,0.12305516265912306,0.26666666666666666,0.6666666666666666,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
欢聚时代/YY多玩,5,0.25,0.014598540145985401,0.01000151786599688,0.2553041018387553,0.23333333333333334,0.16666666666666666,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
AngelPad,2,0.1875,0.009732360097323601,5.134275454803927E-4,0.10926449787835926,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
赛领资本,3,0.125,0.004866180048661801,0.007664282966042831,0.2164073550212164,0.5,1.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
玖富集团,8,0.125,0.0072992700729927005,0.0027381659815156794,0.03960396039603961,0.0,0.0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
粤传媒/广东广州日报传媒,3,0.125,0.004866180048661801,0.0038809624840096054,0.2164073550212164,0.4,0.5,1.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Granite Ventures,2,0.125,0.012165450121654502,0.003745561073674581,0.4226308345120226,0.08,0.4,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
金种子创投,12,0.125,0.0072992700729927005,1.3127706018143846E-4,0.004243281471004243,0.4,0.3333333333333333,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
全明星投资All-Stars Investment,3,0.125,0.004866180048661801,0.03809045159669065,0.21216407355021216,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BDC Venture Capital,10,0.125,0.004866180048661801,0.002094974837817986,0.4837340876944837,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Lux Capital,10,0.25,0.012165450121654502,0.002806194988724944,0.26393210749646395,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
River Cities Capital Funds,2,0.0625,0.0072992700729927005,0.001294480190981284,0.34229137199434234,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
江南资本,9,0.125,0.0072992700729927005,0.002925603055472057,0.08628005657708628,0.06666666666666667,0.0,0.3333333333333333,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
